IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
54.214.120.181,443,443,true,SEA,North America,US,Seattle,367,8.80
44.243.23.247,443,443,true,PDX,North America,US,Portland,409,8.79
54.187.212.113,8443,443,true,PDX,North America,US,Portland,335,8.79
67.226.221.248,443,443,true,SJC,North America,US,San Jose,314,8.79
67.226.223.143,80,443,true,LHR,Europe,GB,London,544,8.79
35.164.68.252,443,443,true,PDX,North America,US,Portland,293,8.79
54.187.37.253,443,443,true,SEA,North America,US,Seattle,356,8.78
35.93.180.121,8443,443,true,SEA,North America,US,Seattle,328,8.78
204.110.220.26,80,443,true,SJC,North America,US,San Jose,239,8.78
34.214.105.8,443,443,true,PDX,North America,US,Portland,320,8.78
54.212.211.32,443,443,true,PDX,North America,US,Portland,350,8.77
35.91.53.16,443,443,true,SEA,North America,US,Seattle,480,8.77
54.190.106.62,443,443,true,SEA,North America,US,Seattle,293,8.77
34.217.74.232,443,443,true,PDX,North America,US,Portland,403,8.77
34.216.157.127,443,443,true,SEA,North America,US,Seattle,434,8.77
18.237.187.200,443,443,true,SEA,North America,US,Seattle,207,8.76
67.226.221.116,80,443,true,SJC,North America,US,San Jose,193,8.76
67.226.221.172,80,443,true,SJC,North America,US,San Jose,186,8.76
44.245.226.56,443,443,true,SEA,North America,US,Seattle,349,8.76
35.92.199.100,443,443,true,SEA,North America,US,Seattle,428,8.76
54.200.244.93,443,443,true,SEA,North America,US,Seattle,207,8.76
3.111.217.79,8443,443,true,BOM,Asia Pacific,IN,Mumbai,307,8.76
18.142.113.91,443,443,true,SIN,Asia Pacific,SG,Singapore,393,8.76
34.211.112.90,443,443,true,SEA,North America,US,Seattle,401,8.76
34.218.238.30,443,443,true,PDX,North America,US,Portland,509,8.75
34.220.203.196,443,443,true,SEA,North America,US,Seattle,239,8.75
54.202.115.66,80,443,true,SEA,North America,US,Seattle,309,8.75
34.214.254.30,443,443,true,SEA,North America,US,Seattle,400,8.74
35.86.74.254,443,443,true,PDX,North America,US,Portland,401,8.73
51.20.65.61,443,443,true,CPH,Europe,DK,Copenhagen,436,8.73
51.20.207.0,443,443,true,ARN,Europe,SE,Stockholm,282,8.73
34.209.4.67,443,443,true,SEA,North America,US,Seattle,352,8.72
52.36.169.188,443,443,true,SEA,North America,US,Seattle,306,8.72
35.89.35.149,443,443,true,SEA,North America,US,Seattle,416,8.72
35.93.164.170,443,443,true,PDX,North America,US,Portland,298,8.72
54.190.88.0,443,443,true,SEA,North America,US,Seattle,261,8.72
34.219.20.217,443,443,true,SEA,North America,US,Seattle,383,8.72
51.20.161.26,443,443,true,ARN,Europe,SE,Stockholm,305,8.71
54.190.239.200,443,443,true,SEA,North America,US,Seattle,366,8.71
67.226.221.192,80,443,true,SJC,North America,US,San Jose,356,8.71
44.245.22.142,443,443,true,SEA,North America,US,Seattle,255,8.70
35.88.125.226,443,443,true,PDX,North America,US,Portland,258,8.70
34.220.209.141,443,443,true,SEA,North America,US,Seattle,386,8.70
18.246.162.194,443,443,true,SEA,North America,US,Seattle,340,8.70
54.200.244.93,443,443,true,SEA,North America,US,Seattle,484,8.69
204.110.220.89,80,443,true,SJC,North America,US,San Jose,180,8.69
54.191.237.112,443,443,true,PDX,North America,US,Portland,409,8.69
34.209.44.114,443,443,true,SEA,North America,US,Seattle,260,8.69
34.216.161.100,443,443,true,SEA,North America,US,Seattle,415,8.68
54.190.4.171,443,443,true,SEA,North America,US,Seattle,311,8.68
3.123.255.167,443,443,true,FRA,Europe,DE,Frankfurt,489,8.67
67.226.221.66,80,443,true,SJC,North America,US,San Jose,405,8.66
67.226.221.17,80,443,true,SJC,North America,US,San Jose,441,8.65
35.90.177.80,443,443,true,SEA,North America,US,Seattle,511,8.65
35.93.3.164,443,443,true,SEA,North America,US,Seattle,543,8.65
51.44.186.234,443,443,true,CDG,Europe,FR,Paris,458,8.65
67.226.221.242,80,443,true,SJC,North America,US,San Jose,397,8.64
54.245.180.242,8443,443,true,SEA,North America,US,Seattle,384,8.64
35.90.14.132,443,443,true,PDX,North America,US,Portland,426,8.63
54.189.120.66,443,443,true,SEA,North America,US,Seattle,328,8.63
34.220.122.176,443,443,true,PDX,North America,US,Portland,394,8.62
18.246.74.3,443,443,true,SEA,North America,US,Seattle,390,8.62
34.221.92.154,443,443,true,SEA,North America,US,Seattle,371,8.60
54.190.4.171,443,443,true,SEA,North America,US,Seattle,349,8.59
51.44.169.170,2096,443,true,CDG,Europe,FR,Paris,422,8.59
67.226.221.170,80,443,true,SJC,North America,US,San Jose,518,8.58
34.213.29.180,443,443,true,SEA,North America,US,Seattle,340,8.57
34.220.244.31,443,443,true,PDX,North America,US,Portland,266,8.56
67.226.221.108,80,443,true,SJC,North America,US,San Jose,394,8.56
34.220.36.247,80,443,true,PDX,North America,US,Portland,326,8.55
35.167.93.200,443,443,true,PDX,North America,US,Portland,423,8.55
34.210.49.154,80,443,true,SEA,North America,US,Seattle,294,8.55
34.220.72.77,80,443,true,SEA,North America,US,Seattle,191,8.55
54.202.115.66,80,443,true,SEA,North America,US,Seattle,324,8.55
34.218.205.118,80,443,true,PDX,North America,US,Portland,355,8.55
54.218.49.228,443,443,true,SEA,North America,US,Seattle,335,8.55
52.41.218.4,80,443,true,SEA,North America,US,Seattle,355,8.55
52.32.90.142,80,443,true,SEA,North America,US,Seattle,326,8.54
35.167.93.200,443,443,true,SEA,North America,US,Seattle,260,8.54
34.222.22.22,443,443,true,PDX,North America,US,Portland,295,8.54
44.228.63.60,443,443,true,SEA,North America,US,Seattle,264,8.54
44.228.63.60,443,443,true,PDX,North America,US,Portland,273,8.54
34.222.71.110,443,443,true,SEA,North America,US,Seattle,348,8.53
52.32.141.8,443,443,true,PDX,North America,US,Portland,339,8.53
44.245.235.23,443,443,true,SEA,North America,US,Seattle,468,8.52
51.44.186.89,443,443,true,CDG,Europe,FR,Paris,302,8.52
67.226.223.37,80,443,true,LHR,Europe,GB,London,489,8.52
51.20.161.26,443,443,true,ARN,Europe,SE,Stockholm,333,8.51
67.226.221.251,80,443,true,SJC,North America,US,San Jose,331,8.51
54.189.7.233,443,443,true,SEA,North America,US,Seattle,454,8.51
35.94.38.58,443,443,true,PDX,North America,US,Portland,489,8.51
52.10.78.7,443,443,true,PDX,North America,US,Portland,234,8.50
34.215.167.55,443,443,true,PDX,North America,US,Portland,472,8.50
54.149.11.131,80,443,true,SEA,North America,US,Seattle,244,8.50
67.226.221.248,80,443,true,SJC,North America,US,San Jose,400,8.50
34.222.88.23,443,443,true,SEA,North America,US,Seattle,412,8.49
67.226.221.213,80,443,true,SJC,North America,US,San Jose,424,8.49
67.226.221.190,80,443,true,SJC,North America,US,San Jose,384,8.49
54.189.5.250,443,443,true,SEA,North America,US,Seattle,437,8.48
44.245.21.210,443,443,true,SEA,North America,US,Seattle,450,8.48
54.189.0.223,443,443,true,SEA,North America,US,Seattle,441,8.48
44.228.63.60,80,443,true,SEA,North America,US,Seattle,341,8.48
34.220.115.65,443,443,true,SEA,North America,US,Seattle,211,8.47
52.89.190.173,443,443,true,PDX,North America,US,Portland,437,8.47
67.226.221.240,80,443,true,SJC,North America,US,San Jose,554,8.47
67.226.221.210,80,443,true,SJC,North America,US,San Jose,424,8.47
52.10.78.7,80,443,true,PDX,North America,US,Portland,388,8.46
67.226.221.51,443,443,true,SJC,North America,US,San Jose,203,8.46
52.32.90.142,80,443,true,SEA,North America,US,Seattle,327,8.46
52.10.78.7,443,443,true,PDX,North America,US,Portland,250,8.44
35.86.90.184,8080,443,true,SEA,North America,US,Seattle,370,8.44
54.190.156.35,443,443,true,PDX,North America,US,Portland,404,8.42
67.226.221.241,80,443,true,SJC,North America,US,San Jose,270,8.41
34.209.7.25,443,443,true,SEA,North America,US,Seattle,335,8.40
54.190.40.203,443,443,true,SEA,North America,US,Seattle,289,8.39
51.20.18.50,443,443,true,CPH,Europe,DK,Copenhagen,232,8.39
18.236.13.188,443,443,true,PDX,North America,US,Portland,369,8.39
54.187.239.158,443,443,true,SEA,North America,US,Seattle,345,8.38
54.218.49.228,443,443,true,SEA,North America,US,Seattle,488,8.38
52.36.53.107,443,443,true,PDX,North America,US,Portland,455,8.36
34.220.72.77,80,443,true,SEA,North America,US,Seattle,224,8.35
18.237.52.113,443,443,true,SEA,North America,US,Seattle,391,8.33
35.84.191.108,443,443,true,PDX,North America,US,Portland,397,8.33
35.177.220.243,443,443,true,LHR,Europe,GB,London,279,8.33
54.188.217.158,80,443,true,SEA,North America,US,Seattle,429,8.31
35.89.35.47,443,443,true,SEA,North America,US,Seattle,363,8.31
52.47.142.52,2053,443,true,CDG,Europe,FR,Paris,281,8.30
204.110.220.223,80,443,true,SJC,North America,US,San Jose,175,8.29
18.153.94.168,443,443,true,FRA,Europe,DE,Frankfurt,488,8.28
44.244.235.21,443,443,true,SEA,North America,US,Seattle,435,8.28
34.218.231.252,443,443,true,PDX,North America,US,Portland,423,8.27
52.10.78.7,80,443,true,PDX,North America,US,Portland,210,8.26
34.218.205.118,80,443,true,PDX,North America,US,Portland,462,8.26
35.90.243.194,80,443,true,PDX,North America,US,Portland,296,8.25
67.226.223.196,80,443,true,LHR,Europe,GB,London,267,8.25
52.47.142.52,443,443,true,CDG,Europe,FR,Paris,176,8.24
35.88.247.25,443,443,true,SEA,North America,US,Seattle,343,8.23
52.41.218.4,443,443,true,PDX,North America,US,Portland,414,8.23
54.203.85.46,443,443,true,PDX,North America,US,Portland,437,8.23
35.155.38.149,443,443,true,PDX,North America,US,Portland,394,8.22
3.123.255.167,443,443,true,FRA,Europe,DE,Frankfurt,344,8.22
34.213.79.118,443,443,true,SEA,North America,US,Seattle,293,8.21
35.93.118.109,443,443,true,PDX,North America,US,Portland,500,8.21
54.189.43.199,443,443,true,SEA,North America,US,Seattle,288,8.20
34.209.52.235,443,443,true,SEA,North America,US,Seattle,339,8.19
44.245.235.23,443,443,true,SEA,North America,US,Seattle,191,8.18
52.14.77.9,443,443,true,IAD,North America,US,Ashburn,371,8.17
34.221.253.153,443,443,true,PDX,North America,US,Portland,298,8.17
67.226.221.167,80,443,true,SJC,North America,US,San Jose,197,8.16
35.91.42.129,443,443,true,SEA,North America,US,Seattle,344,8.16
35.94.12.72,443,443,true,PDX,North America,US,Portland,522,8.15
52.41.218.4,80,443,true,PDX,North America,US,Portland,444,8.15
52.47.142.52,443,443,true,CDG,Europe,FR,Paris,286,8.13
34.212.181.97,443,443,true,SEA,North America,US,Seattle,493,8.11
34.218.130.79,443,443,true,PDX,North America,US,Portland,432,8.10
52.47.142.52,2053,443,true,CDG,Europe,FR,Paris,221,8.09
67.226.221.238,80,443,true,SJC,North America,US,San Jose,193,8.09
67.226.223.66,80,443,true,LHR,Europe,GB,London,385,8.07
67.226.221.82,80,443,true,SJC,North America,US,San Jose,208,8.07
34.218.205.118,443,443,true,SEA,North America,US,Seattle,344,8.04
35.90.146.199,443,443,true,SEA,North America,US,Seattle,476,8.04
67.226.221.52,80,443,true,SJC,North America,US,San Jose,272,8.04
35.167.93.200,80,443,true,SEA,North America,US,Seattle,260,8.03
35.90.169.249,443,443,true,SEA,North America,US,Seattle,428,8.00
52.89.97.12,443,443,true,PDX,North America,US,Portland,450,7.98
47.129.205.129,443,443,true,SIN,Asia Pacific,SG,Singapore,218,7.95
18.236.13.188,80,443,true,PDX,North America,US,Portland,395,7.94
35.93.93.184,443,443,true,SEA,North America,US,Seattle,371,7.90
35.90.161.189,443,443,true,SEA,North America,US,Seattle,354,7.88
50.112.232.153,443,443,true,PDX,North America,US,Portland,233,7.84
35.90.156.239,443,443,true,SEA,North America,US,Seattle,306,7.83
3.17.152.227,443,443,true,IAD,North America,US,Ashburn,273,7.83
54.203.85.46,80,443,true,PDX,North America,US,Portland,481,7.82
3.142.123.219,443,443,true,IAD,North America,US,Ashburn,312,7.81
40.172.42.247,8443,443,true,MXP,Europe,IT,Milan,328,7.81
34.222.93.64,443,443,true,SEA,North America,US,Seattle,461,7.80
3.16.13.49,443,443,true,IAD,North America,US,Ashburn,245,7.80
3.140.243.112,443,443,true,IAD,North America,US,Ashburn,242,7.79
54.203.85.46,443,443,true,PDX,North America,US,Portland,310,7.78
3.144.88.164,8443,443,true,ORD,North America,US,Chicago,246,7.78
34.237.11.95,80,443,false,IAD,North America,US,Ashburn,254,7.77
3.12.197.134,443,443,true,IAD,North America,US,Ashburn,340,7.76
3.142.92.92,443,443,true,IAD,North America,US,Ashburn,251,7.75
54.190.156.147,8443,443,true,SEA,North America,US,Seattle,193,7.75
3.140.216.201,443,443,true,IAD,North America,US,Ashburn,369,7.75
34.212.173.254,443,443,true,SEA,North America,US,Seattle,456,7.75
34.221.251.16,443,443,true,SEA,North America,US,Seattle,352,7.74
54.218.64.208,443,443,true,PDX,North America,US,Portland,375,7.74
3.17.172.204,443,443,true,IAD,North America,US,Ashburn,441,7.74
3.128.189.118,443,443,true,IAD,North America,US,Ashburn,333,7.73
3.142.52.51,443,443,true,IAD,North America,US,Ashburn,487,7.72
3.144.182.216,443,443,true,CMH,North America,US,Columbus,246,7.72
3.142.142.20,443,443,true,IAD,North America,US,Ashburn,245,7.72
54.166.215.211,443,443,true,IAD,North America,US,Ashburn,359,7.69
3.12.129.169,443,443,true,IAD,North America,US,Ashburn,337,7.68
3.135.222.100,443,443,true,IAD,North America,US,Ashburn,430,7.68
18.188.33.141,443,443,true,IAD,North America,US,Ashburn,393,7.68
18.221.205.24,443,443,true,IAD,North America,US,Ashburn,247,7.68
54.74.226.17,80,443,true,DUB,Europe,IE,Dublin,436,7.67
18.117.153.225,443,443,true,IAD,North America,US,Ashburn,458,7.65
3.123.242.99,443,443,true,FRA,Europe,DE,Frankfurt,250,7.64
3.22.241.99,443,443,true,ORD,North America,US,Chicago,387,7.62
67.226.221.162,80,443,true,SJC,North America,US,San Jose,201,7.62
54.203.85.46,80,443,true,PDX,North America,US,Portland,395,7.62
34.228.221.189,443,443,true,IAD,North America,US,Ashburn,299,7.61
98.82.165.139,443,443,true,IAD,North America,US,Ashburn,296,7.61
52.15.237.82,443,443,true,IAD,North America,US,Ashburn,317,7.60
34.222.183.116,443,443,true,PDX,North America,US,Portland,312,7.58
3.128.254.175,443,443,true,IAD,North America,US,Ashburn,477,7.58
63.177.148.117,2053,443,true,FRA,Europe,DE,Frankfurt,223,7.56
63.177.148.117,443,443,true,FRA,Europe,DE,Frankfurt,186,7.56
63.177.148.117,443,443,true,FRA,Europe,DE,Frankfurt,244,7.55
52.14.17.58,443,443,true,CMH,North America,US,Columbus,354,7.54
3.129.87.244,443,443,true,CMH,North America,US,Columbus,382,7.54
3.138.139.117,443,443,true,IAD,North America,US,Ashburn,244,7.53
18.117.89.235,443,443,true,IAD,North America,US,Ashburn,285,7.53
3.129.89.124,443,443,true,IAD,North America,US,Ashburn,438,7.52
3.142.140.61,443,443,true,IAD,North America,US,Ashburn,342,7.52
44.245.2.239,443,443,true,PDX,North America,US,Portland,506,7.49
63.177.148.117,2053,443,true,FRA,Europe,DE,Frankfurt,238,7.49
3.143.111.52,443,443,true,IAD,North America,US,Ashburn,346,7.49
54.148.167.46,443,443,true,PDX,North America,US,Portland,349,7.48
3.139.92.147,443,443,true,IAD,North America,US,Ashburn,339,7.48
34.222.203.14,443,443,true,PDX,North America,US,Portland,330,7.48
35.89.94.247,443,443,true,SEA,North America,US,Seattle,325,7.46
67.226.221.178,80,443,true,SJC,North America,US,San Jose,283,7.45
3.138.67.131,8443,443,true,ORD,North America,US,Chicago,383,7.45
18.116.44.56,443,443,true,IAD,North America,US,Ashburn,274,7.42
52.90.218.30,443,443,true,IAD,North America,US,Ashburn,288,7.42
3.22.224.211,443,443,true,IAD,North America,US,Ashburn,380,7.42
3.135.191.38,8443,443,true,ORD,North America,US,Chicago,389,7.40
34.222.220.162,443,443,true,SEA,North America,US,Seattle,467,7.39
3.142.92.92,443,443,true,IAD,North America,US,Ashburn,360,7.39
3.88.18.191,443,443,true,IAD,North America,US,Ashburn,438,7.38
3.93.39.89,443,443,true,IAD,North America,US,Ashburn,280,7.38
3.145.136.156,443,443,true,IAD,North America,US,Ashburn,576,7.38
18.219.177.239,443,443,true,IAD,North America,US,Ashburn,428,7.37
3.23.175.7,2096,443,true,ORD,North America,US,Chicago,430,7.37
18.188.44.246,443,443,true,IAD,North America,US,Ashburn,338,7.36
3.22.209.130,443,443,true,IAD,North America,US,Ashburn,399,7.35
3.138.247.231,443,443,true,IAD,North America,US,Ashburn,455,7.33
3.15.162.101,443,443,true,CMH,North America,US,Columbus,475,7.32
3.14.66.93,443,443,true,IAD,North America,US,Ashburn,299,7.32
3.16.25.100,443,443,true,IAD,North America,US,Ashburn,243,7.32
18.118.18.178,443,443,true,CMH,North America,US,Columbus,349,7.32
18.188.213.141,443,443,true,CMH,North America,US,Columbus,398,7.32
18.221.73.24,443,443,true,IAD,North America,US,Ashburn,249,7.27
3.138.100.41,443,443,true,IAD,North America,US,Ashburn,268,7.25
3.128.91.218,443,443,true,IAD,North America,US,Ashburn,244,7.23
3.84.177.66,443,443,true,IAD,North America,US,Ashburn,410,7.22
3.18.196.26,443,443,true,IAD,North America,US,Ashburn,329,7.22
54.89.134.133,443,443,true,IAD,North America,US,Ashburn,315,7.22
54.225.27.183,443,443,true,IAD,North America,US,Ashburn,415,7.22
3.96.126.246,443,443,true,YUL,North America,CA,Montréal,369,7.21
54.209.176.76,443,443,true,IAD,North America,US,Ashburn,245,7.21
3.141.9.147,443,443,true,IAD,North America,US,Ashburn,431,7.21
3.137.194.61,443,443,true,IAD,North America,US,Ashburn,241,7.20
3.142.140.61,443,443,true,IAD,North America,US,Ashburn,421,7.20
18.117.243.56,443,443,true,IAD,North America,US,Ashburn,434,7.20
18.222.49.97,443,443,true,IAD,North America,US,Ashburn,329,7.20
3.148.30.111,443,443,true,CMH,North America,US,Columbus,331,7.19
3.90.178.179,443,443,true,IAD,North America,US,Ashburn,341,7.19
52.20.152.104,443,443,true,IAD,North America,US,Ashburn,323,7.18
18.221.203.81,443,443,true,IAD,North America,US,Ashburn,345,7.18
18.221.230.216,443,443,true,IAD,North America,US,Ashburn,234,7.18
3.135.191.38,8443,443,true,IAD,North America,US,Ashburn,343,7.18
3.140.253.48,443,443,true,IAD,North America,US,Ashburn,317,7.18
54.234.190.78,443,443,true,IAD,North America,US,Ashburn,317,7.18
52.70.5.189,443,443,true,IAD,North America,US,Ashburn,403,7.18
3.96.215.96,443,443,true,YUL,North America,CA,Montréal,417,7.17
3.64.127.0,443,443,true,FRA,Europe,DE,Frankfurt,434,7.17
3.142.123.219,443,443,true,IAD,North America,US,Ashburn,239,7.17
18.221.120.251,443,443,true,IAD,North America,US,Ashburn,289,7.17
54.145.102.187,443,443,true,IAD,North America,US,Ashburn,438,7.17
3.239.62.88,443,443,true,IAD,North America,US,Ashburn,381,7.17
54.224.101.64,443,443,true,IAD,North America,US,Ashburn,409,7.16
54.172.24.185,443,443,true,IAD,North America,US,Ashburn,288,7.16
54.198.237.0,443,443,true,IAD,North America,US,Ashburn,455,7.16
3.12.129.169,443,443,true,IAD,North America,US,Ashburn,390,7.16
3.143.142.131,443,443,true,IAD,North America,US,Ashburn,297,7.16
3.12.197.134,443,443,true,IAD,North America,US,Ashburn,380,7.15
3.142.79.139,443,443,true,IAD,North America,US,Ashburn,503,7.15
44.217.235.114,2053,443,true,IAD,North America,US,Ashburn,297,7.15
35.153.55.122,443,443,true,IAD,North America,US,Ashburn,249,7.15
3.81.39.38,443,443,true,IAD,North America,US,Ashburn,443,7.15
3.17.129.26,443,443,true,IAD,North America,US,Ashburn,391,7.15
3.91.92.220,443,443,true,IAD,North America,US,Ashburn,311,7.14
3.140.194.34,443,443,true,IAD,North America,US,Ashburn,267,7.14
3.141.10.11,443,443,true,IAD,North America,US,Ashburn,376,7.14
3.128.156.243,443,443,true,IAD,North America,US,Ashburn,351,7.14
107.20.3.99,443,443,true,IAD,North America,US,Ashburn,418,7.14
3.91.18.174,443,443,true,IAD,North America,US,Ashburn,340,7.14
3.214.164.221,443,443,true,IAD,North America,US,Ashburn,401,7.14
3.144.205.107,443,443,true,IAD,North America,US,Ashburn,328,7.14
3.128.156.243,443,443,true,IAD,North America,US,Ashburn,244,7.14
3.96.126.246,443,443,true,YUL,North America,CA,Montréal,370,7.14
3.129.90.86,443,443,true,IAD,North America,US,Ashburn,251,7.14
18.153.166.250,8443,443,true,FRA,Europe,DE,Frankfurt,318,7.13
3.140.244.84,443,443,true,IAD,North America,US,Ashburn,237,7.13
3.22.241.99,443,443,true,ORD,North America,US,Chicago,350,7.13
3.16.70.88,8443,443,true,ORD,North America,US,Chicago,396,7.13
3.142.225.46,443,443,true,IAD,North America,US,Ashburn,415,7.13
3.137.223.28,8443,443,true,ORD,North America,US,Chicago,266,7.13
107.22.26.247,443,443,true,IAD,North America,US,Ashburn,276,7.13
3.144.210.153,443,443,true,IAD,North America,US,Ashburn,288,7.12
18.117.171.121,443,443,true,IAD,North America,US,Ashburn,351,7.12
3.129.87.173,443,443,true,IAD,North America,US,Ashburn,479,7.12
3.76.206.85,443,443,true,FRA,Europe,DE,Frankfurt,297,7.12
3.142.52.51,443,443,true,IAD,North America,US,Ashburn,242,7.12
3.142.144.7,443,443,true,IAD,North America,US,Ashburn,234,7.12
54.146.41.37,443,443,true,IAD,North America,US,Ashburn,300,7.12
3.91.225.185,443,443,true,IAD,North America,US,Ashburn,284,7.12
3.128.188.103,443,443,true,IAD,North America,US,Ashburn,342,7.12
35.168.12.14,443,443,true,IAD,North America,US,Ashburn,309,7.12
54.199.222.232,443,443,true,NRT,Asia Pacific,JP,Tokyo,250,7.12
18.188.60.92,443,443,true,IAD,North America,US,Ashburn,228,7.12
3.137.194.247,443,443,true,CMH,North America,US,Columbus,352,7.11
3.144.88.164,8443,443,true,IAD,North America,US,Ashburn,258,7.11
3.138.174.212,8443,443,true,ORD,North America,US,Chicago,401,7.11
3.128.182.196,443,443,true,IAD,North America,US,Ashburn,384,7.11
98.83.218.202,443,443,true,IAD,North America,US,Ashburn,314,7.11
54.208.160.197,443,443,true,IAD,North America,US,Ashburn,372,7.11
54.167.244.164,443,443,true,IAD,North America,US,Ashburn,477,7.11
18.216.78.46,443,443,true,IAD,North America,US,Ashburn,308,7.10
54.224.204.120,443,443,true,IAD,North America,US,Ashburn,307,7.10
3.17.152.227,443,443,true,IAD,North America,US,Ashburn,221,7.10
34.207.203.73,443,443,true,IAD,North America,US,Ashburn,262,7.10
54.159.238.217,443,443,true,IAD,North America,US,Ashburn,389,7.10
35.183.122.195,443,443,true,YUL,North America,CA,Montréal,260,7.10
54.90.212.7,443,443,true,IAD,North America,US,Ashburn,436,7.10
18.224.171.80,443,443,true,IAD,North America,US,Ashburn,276,7.10
3.145.125.151,8443,443,true,IAD,North America,US,Ashburn,315,7.09
3.15.224.198,443,443,true,IAD,North America,US,Ashburn,267,7.09
3.141.5.220,443,443,true,CMH,North America,US,Columbus,289,7.09
35.91.62.87,443,443,true,SEA,North America,US,Seattle,417,7.09
54.196.122.233,443,443,true,IAD,North America,US,Ashburn,314,7.09
3.95.0.176,443,443,true,IAD,North America,US,Ashburn,257,7.09
54.81.125.38,443,443,true,IAD,North America,US,Ashburn,341,7.08
54.166.138.134,443,443,true,IAD,North America,US,Ashburn,240,7.08
3.89.83.178,443,443,true,IAD,North America,US,Ashburn,251,7.08
47.129.103.217,443,443,true,SIN,Asia Pacific,SG,Singapore,307,7.08
18.118.104.140,443,443,true,IAD,North America,US,Ashburn,384,7.07
3.84.172.7,443,443,true,IAD,North America,US,Ashburn,263,7.07
18.118.21.123,443,443,true,IAD,North America,US,Ashburn,366,7.07
18.117.118.181,443,443,true,IAD,North America,US,Ashburn,243,7.07
54.211.224.250,443,443,true,IAD,North America,US,Ashburn,427,7.06
18.224.171.1,443,443,true,IAD,North America,US,Ashburn,468,7.06
54.89.149.26,443,443,true,IAD,North America,US,Ashburn,264,7.06
54.84.96.228,443,443,true,IAD,North America,US,Ashburn,308,7.06
18.117.124.105,443,443,true,IAD,North America,US,Ashburn,252,7.06
3.81.104.132,443,443,true,IAD,North America,US,Ashburn,232,7.06
54.209.243.95,443,443,true,IAD,North America,US,Ashburn,268,7.05
3.143.232.222,443,443,true,IAD,North America,US,Ashburn,370,7.05
3.133.128.19,8443,443,true,IAD,North America,US,Ashburn,250,7.05
3.23.79.212,443,443,true,IAD,North America,US,Ashburn,375,7.05
3.138.139.117,443,443,true,IAD,North America,US,Ashburn,406,7.05
3.145.159.216,443,443,true,CMH,North America,US,Columbus,368,7.05
3.128.254.84,443,443,true,IAD,North America,US,Ashburn,233,7.04
3.131.162.251,443,443,true,IAD,North America,US,Ashburn,407,7.04
18.189.20.7,443,443,true,IAD,North America,US,Ashburn,343,7.04
18.116.29.234,443,443,true,IAD,North America,US,Ashburn,500,7.04
35.183.183.34,443,443,true,YUL,North America,CA,Montréal,357,7.04
52.14.77.9,443,443,true,IAD,North America,US,Ashburn,447,7.04
3.144.157.93,443,443,true,IAD,North America,US,Ashburn,395,7.03
54.227.45.62,443,443,true,IAD,North America,US,Ashburn,346,7.03
54.242.104.3,443,443,true,IAD,North America,US,Ashburn,285,7.03
3.142.239.158,443,443,true,IAD,North America,US,Ashburn,321,7.03
18.118.18.162,443,443,true,IAD,North America,US,Ashburn,231,7.03
67.226.221.132,80,443,true,SJC,North America,US,San Jose,274,7.02
3.129.87.173,443,443,true,IAD,North America,US,Ashburn,386,7.02
3.17.172.204,443,443,true,IAD,North America,US,Ashburn,236,7.02
54.92.182.213,443,443,true,IAD,North America,US,Ashburn,301,7.02
18.117.241.61,443,443,true,IAD,North America,US,Ashburn,338,7.02
3.139.71.223,443,443,true,IAD,North America,US,Ashburn,408,7.01
52.206.113.134,443,443,true,IAD,North America,US,Ashburn,257,7.01
3.89.32.172,443,443,true,IAD,North America,US,Ashburn,301,7.01
3.142.209.229,443,443,true,IAD,North America,US,Ashburn,552,7.00
3.88.110.210,8443,443,true,IAD,North America,US,Ashburn,289,7.00
3.90.255.129,443,443,true,IAD,North America,US,Ashburn,351,7.00
3.144.160.195,443,443,true,IAD,North America,US,Ashburn,344,7.00
3.15.234.208,443,443,true,IAD,North America,US,Ashburn,274,7.00
3.128.254.84,443,443,true,IAD,North America,US,Ashburn,351,6.99
3.142.145.253,443,443,true,IAD,North America,US,Ashburn,267,6.98
3.128.90.241,443,443,true,CMH,North America,US,Columbus,279,6.98
3.137.194.61,443,443,true,IAD,North America,US,Ashburn,338,6.98
3.137.194.247,443,443,true,CMH,North America,US,Columbus,272,6.98
3.141.5.220,443,443,true,CMH,North America,US,Columbus,521,6.98
54.166.213.213,2053,443,true,IAD,North America,US,Ashburn,307,6.97
3.87.19.173,443,443,true,IAD,North America,US,Ashburn,313,6.97
18.117.182.178,443,443,true,IAD,North America,US,Ashburn,260,6.97
18.216.133.224,443,443,true,IAD,North America,US,Ashburn,354,6.97
184.73.134.196,443,443,true,IAD,North America,US,Ashburn,337,6.96
3.145.142.6,443,443,true,IAD,North America,US,Ashburn,323,6.96
54.199.222.232,443,443,true,NRT,Asia Pacific,JP,Tokyo,370,6.96
3.142.145.253,443,443,true,IAD,North America,US,Ashburn,238,6.96
3.139.92.147,443,443,true,IAD,North America,US,Ashburn,377,6.95
54.162.35.33,443,443,true,IAD,North America,US,Ashburn,353,6.95
3.16.25.164,443,443,true,CMH,North America,US,Columbus,391,6.95
3.144.187.215,443,443,true,IAD,North America,US,Ashburn,307,6.94
3.145.189.121,443,443,true,IAD,North America,US,Ashburn,242,6.93
3.15.45.224,443,443,true,IAD,North America,US,Ashburn,533,6.92
18.116.26.170,443,443,true,IAD,North America,US,Ashburn,303,6.92
